,Especie,Ticker,Spot,CallPut,Strike,TTM,Last,Moneyness,impliedVolatility,Bid,Ask
1057,TSLA220715P00815000,TSLA,725.780029296875,P,815.0,23,106.5,0.8905276433090491,0.6301306518554688,106.85,108.25
1058,TSLA220715C00820000,TSLA,725.780029296875,C,820.0,23,16.65,0.8850975967035061,0.6932098550415039,19.4,19.65
1059,TSLA220715P00820000,TSLA,725.780029296875,P,820.0,23,125.0,0.8850975967035061,0.6342504837036134,110.7,112.85
1060,TSLA220715C00825000,TSLA,725.780029296875,C,825.0,23,18.1,0.879733368844697,0.6878082977294924,18.0,18.3
1061,TSLA220715P00825000,TSLA,725.780029296875,P,825.0,23,131.02,0.879733368844697,0.6306494454956054,115.0,116.2
1062,TSLA220715C00830000,TSLA,725.780029296875,C,830.0,23,17.4,0.8744337702371988,0.6847260531616212,16.85,17.1
1063,TSLA220715P00830000,TSLA,725.780029296875,P,830.0,23,131.85,0.8744337702371988,0.6469761865234375,119.5,121.7
1064,TSLA220715C00835000,TSLA,725.780029296875,C,835.0,23,16.35,0.869197639876497,0.6819794985961917,15.75,16.0
1065,TSLA220715P00835000,TSLA,725.780029296875,P,835.0,23,201.29,0.869197639876497,0.625125819091797,122.5,124.55
1066,TSLA220715C00840000,TSLA,725.780029296875,C,840.0,23,15.2,0.8640238444010416,0.6854889849853516,15.05,15.3
1067,TSLA220715P00840000,TSLA,725.780029296875,P,840.0,23,132.78,0.8640238444010416,0.6195106408691409,126.4,128.45
1068,TSLA220715C00845000,TSLA,725.780029296875,C,845.0,23,13.7,0.8589112772744083,0.6837189831542969,14.1,14.35
1069,TSLA220715P00845000,TSLA,725.780029296875,P,845.0,23,130.0,0.8589112772744083,0.6196327099609377,130.8,132.55
1070,TSLA220715C00850000,TSLA,725.780029296875,C,850.0,23,13.44,0.8538588579963236,0.6834748449707033,13.3,13.5
1071,TSLA220715P00850000,TSLA,725.780029296875,P,850.0,23,142.85,0.8538588579963236,0.6378210046386719,135.75,137.95
1072,TSLA220715C00855000,TSLA,725.780029296875,C,855.0,23,10.4,0.8488655313413743,0.674502766723633,12.05,12.3
1073,TSLA220715P00855000,TSLA,725.780029296875,P,855.0,23,143.5,0.8488655313413743,0.6095620098876955,138.75,140.9
1074,TSLA220715C00860000,TSLA,725.780029296875,C,860.0,23,11.86,0.8439302666242733,0.68399363861084,11.8,12.05
1075,TSLA220715P00860000,TSLA,725.780029296875,P,860.0,23,152.0,0.8439302666242733,0.6065102825927735,143.15,145.0
1076,TSLA220715C00865000,TSLA,725.780029296875,C,865.0,23,10.7,0.8390520569906069,0.680240014038086,10.95,11.15
1077,TSLA220715P00865000,TSLA,725.780029296875,P,865.0,23,165.95,0.8390520569906069,0.5901835415649416,147.0,148.65
1078,TSLA220715C00870000,TSLA,725.780029296875,C,870.0,23,10.2,0.8342299187320402,0.6749300085449221,10.05,10.25
1079,TSLA220715P00870000,TSLA,725.780029296875,P,870.0,23,153.57,0.8342299187320402,0.5853312951660157,151.45,152.8
1080,TSLA220715C00875000,TSLA,725.780029296875,C,875.0,23,8.45,0.829462890625,0.6779512185668947,9.55,9.8
1081,TSLA220715P00875000,TSLA,725.780029296875,P,875.0,23,158.6,0.829462890625,0.5838054315185546,155.85,157.35
1082,TSLA220715C00880000,TSLA,725.780029296875,C,880.0,23,8.8,0.8247500332919034,0.67813432220459,9.0,9.2
1083,TSLA220715P00880000,TSLA,725.780029296875,P,880.0,23,168.0,0.8247500332919034,0.6317785845947266,162.3,163.6
1084,TSLA220715C00885000,TSLA,725.780029296875,C,885.0,23,6.79,0.8200904285840396,0.6733736276245119,8.25,8.45
1085,TSLA220715P00885000,TSLA,725.780029296875,P,885.0,23,234.2,0.8200904285840396,0.5932657861328126,165.35,166.8
1086,TSLA220715C00890000,TSLA,725.780029296875,C,890.0,23,7.6,0.8154831789852528,0.6787141503906251,7.95,8.15
1087,TSLA220715P00890000,TSLA,725.780029296875,P,890.0,23,184.55,0.8154831789852528,0.5758709405517577,169.35,170.9
1088,TSLA220715C00895000,TSLA,725.780029296875,C,895.0,23,7.64,0.8109274070356145,0.6785310467529297,7.45,7.65
1089,TSLA220715P00895000,TSLA,725.780029296875,P,895.0,23,243.35,0.8109274070356145,0.5888712988281251,174.35,176.0
1090,TSLA220715C00900000,TSLA,725.780029296875,C,900.0,23,7.05,0.8064222547743055,0.6796296685791017,7.05,7.2
1091,TSLA220715P00900000,TSLA,725.780029296875,P,900.0,23,179.0,0.8064222547743055,0.5779461151123046,178.6,180.45
1092,TSLA220715C00905000,TSLA,725.780029296875,C,905.0,23,5.65,0.8019668832009669,0.6793855303955079,6.6,6.75
1093,TSLA220715P00905000,TSLA,725.780029296875,P,905.0,23,194.1,0.8019668832009669,0.547978153076172,182.7,184.25
1094,TSLA220715C00910000,TSLA,725.780029296875,C,910.0,23,5.35,0.7975604717548077,0.6798738067626955,6.2,6.35
1095,TSLA220715P00910000,TSLA,725.780029296875,P,910.0,23,193.65,0.7975604717548077,0.5914347497558594,188.5,190.1
1096,TSLA220715C00915000,TSLA,725.780029296875,C,915.0,23,5.19,0.7932022178107924,0.6804231176757813,5.8,6.0
1097,TSLA220715P00915000,TSLA,725.780029296875,P,915.0,23,192.7,0.7932022178107924,0.5653119641113282,192.7,194.1
1098,TSLA220715C00920000,TSLA,725.780029296875,C,920.0,23,4.91,0.7888913361922555,0.674075524902344,5.25,5.4
1099,TSLA220715P00920000,TSLA,725.780029296875,P,920.0,23,207.47,0.7888913361922555,0.5742840423583984,197.65,199.1
1100,TSLA220715C00925000,TSLA,725.780029296875,C,925.0,23,5.26,0.7846270586993244,0.6803010485839844,5.1,5.25
1101,TSLA220715P00925000,TSLA,725.780029296875,P,925.0,23,214.9,0.7846270586993244,0.5122119091796875,201.1,203.0
1102,TSLA220715C00930000,TSLA,725.780029296875,C,930.0,23,4.75,0.7804086336525538,0.6796296685791017,4.75,4.9
1103,TSLA220715P00930000,TSLA,725.780029296875,P,930.0,23,208.44,0.7804086336525538,0.526371923828125,206.4,207.85
1104,TSLA220715C00935000,TSLA,725.780029296875,C,935.0,23,3.55,0.7762353254512032,0.676455872192383,4.35,4.5
1105,TSLA220715P00935000,TSLA,725.780029296875,P,935.0,23,231.92,0.7762353254512032,0.5387009020996094,211.3,213.05
1106,TSLA220715C00940000,TSLA,725.780029296875,C,940.0,23,3.69,0.7721064141456117,0.683291741333008,4.25,4.4
1107,TSLA220715P00940000,TSLA,725.780029296875,P,940.0,23,251.35,0.7721064141456117,0.501103621826172,215.85,217.3
1108,TSLA220715C00945000,TSLA,725.780029296875,C,945.0,23,4.0,0.7680211950231481,0.6824982922363283,3.95,4.1
1109,TSLA220715P00945000,TSLA,725.780029296875,P,945.0,23,291.95,0.7680211950231481,0.5515181567382813,220.6,222.1
1110,TSLA220715C00950000,TSLA,725.780029296875,C,950.0,23,3.78,0.7639789782072368,0.6828644995117189,3.7,3.85
1111,TSLA220715P00950000,TSLA,725.780029296875,P,950.0,23,233.85,0.7639789782072368,0.5568891967773439,225.55,228.55
1112,TSLA220715C00955000,TSLA,725.780029296875,C,955.0,23,3.15,0.7599790882689791,0.6847565704345704,3.5,3.65
1113,TSLA220715P00955000,TSLA,725.780029296875,P,955.0,23,300.59,0.7599790882689791,0.5794719787597657,230.4,232.25
1114,TSLA220715C00960000,TSLA,725.780029296875,C,960.0,23,3.27,0.7560208638509115,0.681887946777344,3.2,3.35
1115,TSLA220715P00960000,TSLA,725.780029296875,P,960.0,23,237.86,0.7560208638509115,0.5161181201171875,234.75,236.4
1116,TSLA220715C00965000,TSLA,725.780029296875,C,965.0,23,2.42,0.7521036573024611,0.6848176049804688,3.05,3.2
1117,TSLA220715P00965000,TSLA,725.780029296875,P,965.0,23,312.45,0.7521036573024611,0.5449264257812501,239.45,241.6
1118,TSLA220715C00970000,TSLA,725.780029296875,C,970.0,23,3.05,0.7482268343266752,0.6867096759033204,2.92,3.0
1119,TSLA220715P00970000,TSLA,725.780029296875,P,970.0,23,242.25,0.7482268343266752,0.5429733203125001,244.8,246.5
1120,TSLA220715C00975000,TSLA,725.780029296875,C,975.0,23,2.85,0.7443897736378206,0.688601746826172,2.76,2.85
1121,TSLA220715P00975000,TSLA,725.780029296875,P,975.0,23,250.0,0.7443897736378206,0.5424850439453126,250.55,252.3
1122,TSLA220715C00980000,TSLA,725.780029296875,C,980.0,23,2.25,0.7405918666294643,0.6909210595703126,2.62,2.71
1123,TSLA220715P00980000,TSLA,725.780029296875,P,980.0,23,251.9,0.7405918666294643,0.5639692041015626,254.5,256.55
1124,TSLA220715C00985000,TSLA,725.780029296875,C,985.0,23,2.46,0.736832517052665,0.6927520959472657,2.49,2.56
1125,TSLA220715P00985000,TSLA,725.780029296875,P,985.0,23,265.12,0.736832517052665,0.524418818359375,260.35,262.0
1126,TSLA220715C00990000,TSLA,725.780029296875,C,990.0,23,1.7,0.7331111407039141,0.6919586468505861,2.31,2.38
1127,TSLA220715P00990000,TSLA,725.780029296875,P,990.0,23,265.16,0.7331111407039141,0.42578699218750005,264.35,265.8
1128,TSLA220715C00995000,TSLA,725.780029296875,C,995.0,23,2.15,0.7294271651224874,0.6920196813964845,2.15,2.23
1129,TSLA220715P00995000,TSLA,725.780029296875,P,995.0,23,291.7,0.7294271651224874,1.0000000000000003e-05,268.4,270.4
1130,TSLA220715C01000000,TSLA,725.780029296875,C,1000.0,23,2.11,0.725780029296875,0.6982452050781252,2.11,2.19
1131,TSLA220715P01000000,TSLA,725.780029296875,P,1000.0,23,281.5,0.725780029296875,1.0000000000000003e-05,272.4,275.05
1132,TSLA220715C01010000,TSLA,725.780029296875,C,1010.0,23,1.67,0.7185940884127475,0.7020293469238281,1.9,1.97
1133,TSLA220715P01010000,TSLA,725.780029296875,P,1010.0,23,358.39,0.7185940884127475,1.0000000000000003e-05,283.7,285.55
1134,TSLA220715C01020000,TSLA,725.780029296875,C,1020.0,23,1.5,0.7115490483302697,0.7017852087402343,1.65,1.72
1135,TSLA220715P01020000,TSLA,725.780029296875,P,1020.0,23,294.1,0.7115490483302697,1.0000000000000003e-05,293.15,295.35
1136,TSLA220715C01025000,TSLA,725.780029296875,C,1025.0,23,1.22,0.7080780773628049,0.7065459033203125,1.6,1.68
1137,TSLA220715P01025000,TSLA,725.780029296875,P,1025.0,23,314.43,0.7080780773628049,0.5170946728515625,297.8,300.9
1138,TSLA220715C01030000,TSLA,725.780029296875,C,1030.0,23,1.55,0.7046408051425971,0.7067900415039063,1.5,1.57
1139,TSLA220715P01030000,TSLA,725.780029296875,P,1030.0,23,376.15,0.7046408051425971,1.0000000000000003e-05,303.55,305.3
1140,TSLA220715C01040000,TSLA,725.780029296875,C,1040.0,23,1.3,0.6978654127854568,0.7122831506347658,1.37,1.44
1141,TSLA220715P01040000,TSLA,725.780029296875,P,1040.0,23,383.81,0.6978654127854568,1.0000000000000003e-05,312.9,315.1
1142,TSLA220715C01050000,TSLA,725.780029296875,C,1050.0,23,1.28,0.6912190755208333,0.7160672924804687,1.23,1.31
1143,TSLA220715P01050000,TSLA,725.780029296875,P,1050.0,23,332.9,0.6912190755208333,1.0000000000000003e-05,322.55,324.5
1144,TSLA220715C01060000,TSLA,725.780029296875,C,1060.0,23,0.93,0.6846981408461085,0.7251004052734374,1.16,1.25
1145,TSLA220715P01060000,TSLA,725.780029296875,P,1060.0,23,341.05,0.6846981408461085,1.0000000000000003e-05,333.3,335.55
1146,TSLA220715C01070000,TSLA,725.780029296875,C,1070.0,23,1.08,0.6782990928008178,0.7292507543945312,1.06,1.13
1147,TSLA220715P01070000,TSLA,725.780029296875,P,1070.0,23,427.0,0.6782990928008178,1.0000000000000003e-05,342.55,344.85
1148,TSLA220715C01075000,TSLA,725.780029296875,C,1075.0,23,1.0,0.6751442132994186,0.7314479980468749,1.01,1.08
1149,TSLA220715P01075000,TSLA,725.780029296875,P,1075.0,23,350.7,0.6751442132994186,1.0000000000000003e-05,347.3,348.8
1150,TSLA220715C01080000,TSLA,725.780029296875,C,1080.0,23,0.9,0.6720185456452547,0.7326686889648437,0.96,1.02
1151,TSLA220715P01080000,TSLA,725.780029296875,P,1080.0,23,328.18,0.6720185456452547,1.0000000000000003e-05,0.0,0.0
1152,TSLA220715C01100000,TSLA,725.780029296875,C,1100.0,23,0.85,0.6598000266335228,0.7429224926757811,0.81,0.87
1153,TSLA220715P01100000,TSLA,725.780029296875,P,1100.0,23,389.08,0.6598000266335228,1.0000000000000003e-05,373.55,375.55
1154,TSLA220715C01125000,TSLA,725.780029296875,C,1125.0,23,0.53,0.6451378038194444,0.7543969873046875,0.64,0.72
1155,TSLA220715P01125000,TSLA,725.780029296875,P,1125.0,23,402.38,0.6451378038194444,1.0000000000000003e-05,397.8,400.3
1156,TSLA220715C01150000,TSLA,725.780029296875,C,1150.0,23,0.54,0.6311130689538044,0.7685570019531252,0.53,0.61
1157,TSLA220715P01150000,TSLA,725.780029296875,P,1150.0,23,434.8,0.6311130689538044,1.0000000000000003e-05,422.0,424.35
1158,TSLA220715C01175000,TSLA,725.780029296875,C,1175.0,23,0.44,0.6176851313164894,0.780275634765625,0.43,0.51
1159,TSLA220715P01175000,TSLA,725.780029296875,P,1175.0,23,493.07,0.6176851313164894,1.0000000000000003e-05,447.95,450.25
1160,TSLA220715C01200000,TSLA,725.780029296875,C,1200.0,23,0.36,0.6048166910807292,0.7915059912109376,0.35,0.43
1161,TSLA220715P01200000,TSLA,725.780029296875,P,1200.0,23,485.0,0.6048166910807292,1.0000000000000003e-05,473.15,475.0
1162,TSLA220715C01225000,TSLA,725.780029296875,C,1225.0,23,0.26,0.5924734933035715,0.80664255859375,0.3,0.38
1163,TSLA220715P01225000,TSLA,725.780029296875,P,1225.0,23,576.24,0.5924734933035715,1.0000000000000003e-05,497.6,499.45
1164,TSLA220715C01250000,TSLA,725.780029296875,C,1250.0,23,0.25,0.5806240234375,0.8173846386718748,0.25,0.32
1165,TSLA220715P01250000,TSLA,725.780029296875,P,1250.0,23,601.29,0.5806240234375,1.0000000000000003e-05,522.9,525.15
1166,TSLA220715C01275000,TSLA,725.780029296875,C,1275.0,23,0.25,0.5692392386642157,0.831056376953125,0.21,0.29
1167,TSLA220715P01275000,TSLA,725.780029296875,P,1275.0,23,601.62,0.5692392386642157,1.0000000000000003e-05,546.35,548.4
1168,TSLA220715C01300000,TSLA,725.780029296875,C,1300.0,23,0.17,0.5582923302283653,0.85937640625,0.17,0.35
1169,TSLA220715P01300000,TSLA,725.780029296875,P,1300.0,23,586.0,0.5582923302283653,1.0000000000000003e-05,573.45,575.55
1170,TSLA220715C01325000,TSLA,725.780029296875,C,1325.0,23,0.17,0.5477585126768868,0.8535170898437501,0.14,0.23
1171,TSLA220715P01325000,TSLA,725.780029296875,P,1325.0,23,579.0,0.5477585126768868,1.9704591320800784,627.05,629.3
1172,TSLA220715C01350000,TSLA,725.780029296875,C,1350.0,23,0.15,0.5376148365162037,0.8642591699218749,0.12,0.2
1173,TSLA220715P01350000,TSLA,725.780029296875,P,1350.0,23,714.1,0.5376148365162037,1.0000000000000003e-05,622.1,624.15
1174,TSLA220715C01375000,TSLA,725.780029296875,C,1375.0,23,0.13,0.5278400213068182,0.86914193359375,0.09,0.17
1175,TSLA220715P01375000,TSLA,725.780029296875,P,1375.0,23,704.55,0.5278400213068182,1.0000000000000003e-05,646.65,648.55
1176,TSLA220715C01400000,TSLA,725.780029296875,C,1400.0,23,0.12,0.518414306640625,0.88476677734375,0.08,0.16
1177,TSLA220715P01400000,TSLA,725.780029296875,P,1400.0,23,670.15,0.518414306640625,2.858981124038696,746.0,748.05
1178,TSLA220715C01425000,TSLA,725.780029296875,C,1425.0,23,0.12,0.5093193188048246,0.8945323046874999,0.06,0.15
1179,TSLA220715P01425000,TSLA,725.780029296875,P,1425.0,23,408.6,0.5093193188048246,1.7995005142211915,713.4,717.15
1180,TSLA220715C01450000,TSLA,725.780029296875,C,1450.0,23,0.1,0.5005379512392242,0.8945323046874999,0.05,0.11
1181,TSLA220715P01450000,TSLA,725.780029296875,P,1450.0,23,693.8,0.5005379512392242,3.1738301904296877,804.6,820.5
1182,TSLA220715C01475000,TSLA,725.780029296875,C,1475.0,23,0.09,0.4920542571504237,0.9179695703125,0.04,0.13
1183,TSLA220715P01475000,TSLA,725.780029296875,P,1475.0,23,458.2,0.4920542571504237,1.8628546896362304,763.4,767.15
1184,TSLA220715C01500000,TSLA,725.780029296875,C,1500.0,23,0.07,0.4838533528645833,0.92187578125,0.03,0.11
1185,TSLA220715P01500000,TSLA,725.780029296875,P,1500.0,23,763.62,0.4838533528645833,2.1731307878875734,799.9,802.35
1186,TSLA220715C01525000,TSLA,725.780029296875,C,1525.0,23,0.04,0.4759213306864754,0.9335944140625,0.02,0.11
1187,TSLA220715P01525000,TSLA,725.780029296875,P,1525.0,23,656.65,0.4759213306864754,1.0000000000000003e-05,759.35,768.05
1188,TSLA220715C01550000,TSLA,725.780029296875,C,1550.0,23,0.07,0.4682451801915323,0.9414068359375,0.01,0.1
1189,TSLA220715P01550000,TSLA,725.780029296875,P,1550.0,23,522.7,0.4682451801915323,2.902865291671753,884.2,887.8
1190,TSLA220715C01575000,TSLA,725.780029296875,C,1575.0,23,0.05,0.4608127170138889,0.9492192578124999,0.01,0.09
1191,TSLA220715P01575000,TSLA,725.780029296875,P,1575.0,23,533.45,0.4608127170138889,1.0000000000000003e-05,672.4,677.5
1192,TSLA220715C01600000,TSLA,725.780029296875,C,1600.0,23,0.04,0.4536125183105469,0.9687503125,0.01,0.09
1193,TSLA220715P01600000,TSLA,725.780029296875,P,1600.0,23,490.9,0.4536125183105469,1.0000000000000003e-05,702.65,707.1
1194,TSLA220715C01625000,TSLA,725.780029296875,C,1625.0,23,0.06,0.4466338641826923,0.9765627343750001,0.01,0.08
1195,TSLA220715P01625000,TSLA,725.780029296875,P,1625.0,23,973.5,0.4466338641826923,1.0000000000000003e-05,896.8,898.7
1196,TSLA220715C01650000,TSLA,725.780029296875,C,1650.0,23,0.04,0.4398666844223485,0.9648441015625,0.01,0.05
1197,TSLA220715P01650000,TSLA,725.780029296875,P,1650.0,23,787.19,0.4398666844223485,1.0000000000000003e-05,837.65,846.35
1198,TSLA220715C01675000,TSLA,725.780029296875,C,1675.0,23,0.06,0.43330151002798506,0.9804689453125001,0.01,0.05
1199,TSLA220715P01675000,TSLA,725.780029296875,P,1675.0,23,814.0,0.43330151002798506,1.0000000000000003e-05,862.55,871.15
1200,TSLA220715C01700000,TSLA,725.780029296875,C,1700.0,23,0.04,0.4269294289981618,0.9960937890625,0.01,0.05
1201,TSLA220715P01700000,TSLA,725.780029296875,P,1700.0,23,972.1,0.4269294289981618,2.4569740724182134,1002.0,1004.2
1202,TSLA220715C01725000,TSLA,725.780029296875,C,1725.0,23,0.05,0.4207420459692029,1.0234423828125,0.0,0.07
1203,TSLA220715C01750000,TSLA,725.780029296875,C,1750.0,23,0.05,0.4147314453125,1.0351610742187503,0.0,0.07
1204,TSLA220715P01750000,TSLA,725.780029296875,P,1750.0,23,1022.69,0.4147314453125,2.51214971572876,1052.0,1054.3
1205,TSLA220715C01775000,TSLA,725.780029296875,C,1775.0,23,0.03,0.4088901573503521,1.0390673046875003,0.0,0.06
1206,TSLA220715C01800000,TSLA,725.780029296875,C,1800.0,23,0.02,0.40321112738715276,1.0546922265625,0.01,0.05
1207,TSLA220715P01800000,TSLA,725.780029296875,P,1800.0,23,1150.1,0.40321112738715276,1.0000000000000003e-05,1071.75,1073.55
1208,TSLA220715C01825000,TSLA,725.780029296875,C,1825.0,23,0.04,0.3976876872859589,1.08203583984375,0.0,0.07
1209,TSLA220715P01825000,TSLA,725.780029296875,P,1825.0,23,730.4,0.3976876872859589,1.0000000000000003e-05,944.4,961.0
1210,TSLA220715C01850000,TSLA,725.780029296875,C,1850.0,23,0.04,0.3923135293496622,1.08203583984375,0.0,0.06
1211,TSLA220715P01850000,TSLA,725.780029296875,P,1850.0,23,951.45,0.3923135293496622,1.0000000000000003e-05,1008.4,1016.3
1212,TSLA220715C01875000,TSLA,725.780029296875,C,1875.0,23,0.04,0.38708268229166665,1.08203583984375,0.0,0.05
1213,TSLA220715C01900000,TSLA,725.780029296875,C,1900.0,23,0.03,0.3819894891036184,1.125004375,0.01,0.06
1214,TSLA220715P01900000,TSLA,725.780029296875,P,1900.0,23,987.45,0.3819894891036184,1.0000000000000003e-05,0.0,0.0
1215,TSLA220715C01925000,TSLA,725.780029296875,C,1925.0,23,0.05,0.37702858664772726,1.109379453125,0.0,0.05
1216,TSLA220715P01925000,TSLA,725.780029296875,P,1925.0,23,985.15,0.37702858664772726,1.0000000000000003e-05,888.6,898.0
1217,TSLA220715C01950000,TSLA,725.780029296875,C,1950.0,23,0.01,0.3721948868189103,1.125004375,0.0,0.05
1218,TSLA220715C01975000,TSLA,725.780029296875,C,1975.0,23,0.01,0.36748355913765823,1.1171919140625,0.01,0.03
1219,TSLA220715C02000000,TSLA,725.780029296875,C,2000.0,23,0.01,0.3628900146484375,1.0312548437500002,0.0,0.01
1220,TSLA220715P02000000,TSLA,725.780029296875,P,2000.0,23,990.0,0.3628900146484375,3.4162001899719234,1334.1,1337.9
1221,TSLA220715C02025000,TSLA,725.780029296875,C,2025.0,23,0.01,0.35840989101080245,1.1640666796875,0.0,0.05
1222,TSLA220715C02050000,TSLA,725.780029296875,C,2050.0,23,0.03,0.35403903868140246,1.171879140625,0.0,0.05
1223,TSLA220715C02075000,TSLA,725.780029296875,C,2075.0,23,0.02,0.3497735080948795,1.171879140625,0.01,0.03
1224,TSLA220715C02100000,TSLA,725.780029296875,C,2100.0,23,0.05,0.34560953776041664,1.1796916015624999,0.0,0.04
1225,TSLA220715C02125000,TSLA,725.780029296875,C,2125.0,23,0.02,0.3415435431985294,1.171879140625,0.0,0.03
1226,TSLA220715P02125000,TSLA,725.780029296875,P,2125.0,23,1080.0,0.3415435431985294,1.0000000000000003e-05,1070.8,1080.3
1227,TSLA220715C02150000,TSLA,725.780029296875,C,2150.0,23,0.01,0.3375721066497093,1.1796916015624999,0.0,0.03
1228,TSLA220715P02150000,TSLA,725.780029296875,P,2150.0,23,1184.2,0.3375721066497093,1.0000000000000003e-05,1289.05,1298.35
1229,TSLA220715C02175000,TSLA,725.780029296875,C,2175.0,23,0.1,0.3336919674928161,1.1875040625,0.0,0.03
1230,TSLA220715C02200000,TSLA,725.780029296875,C,2200.0,23,0.03,0.3299000133167614,1.203128984375,0.0,0.03
1231,TSLA220715C02250000,TSLA,725.780029296875,C,2250.0,23,0.01,0.3225689019097222,1.2265663671875,0.0,0.03
1232,TSLA220715C02300000,TSLA,725.780029296875,C,2300.0,23,0.03,0.3155565344769022,0.500005,0.0,0.0
